"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","nMoves","nUpdates","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"11",,"11","Java","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","OptionBuilder.java","247","291","4","0","4","0","0","['<insert-tree tree=FieldDeclaration [3548,3577] parent=TypeDeclaration [2928,9521] at=9/>', '<insert-tree tree=MethodDeclaration [5229,5843] parent=TypeDeclaration [2928,9521] at=17/>', '<insert-tree tree=MethodDeclaration [5849,6450] parent=TypeDeclaration [2928,9521] at=18/>', '<insert-tree tree=ExpressionStatement [9342,9379] parent=Block [9059,9519] at=5/>']","0.760046",,,,,,,,,,
"12","1020","11","Java","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","PatternOptionBuilderTest.java","71","83","9","0","9","0","0","['<insert-tree tree=ExpressionStatement [1637,1693] parent=Block [1045,3339] at=5/>', '<insert-tree tree=ExpressionStatement [1781,1845] parent=Block [1045,3339] at=7/>', '<insert-tree tree=ExpressionStatement [1950,2031] parent=Block [1045,3339] at=9/>', '<insert-tree tree=ExpressionStatement [2118,2181] parent=Block [1045,3339] at=11/>', '<insert-tree tree=ExpressionStatement [2270,2335] parent=Block [1045,3339] at=13/>', '<insert-tree tree=ExpressionStatement [2445,2531] parent=Block [1045,3339] at=15/>', '<insert-tree tree=ExpressionStatement [2637,2719] parent=Block [1045,3339] at=17/>', '<insert-tree tree=ExpressionStatement [2816,2889] parent=Block [1045,3339] at=19/>', '<insert-tree tree=ExpressionStatement [3015,3117] parent=Block [1045,3339] at=21/>']","0.729349","0.715871","0.723738","0.755437","0.703355","0.71095","0.711259","0.703532","0.706735","0.691489","0.711105"
"13",,"11","Java","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","PosixParser.java","328","363","14","1","11","2","0","['<insert-tree tree=VariableDeclarationStatement [12154,12189] parent=Block [12136,12954] at=0/>', '<insert-node tree=IfStatement [12223,12940] parent=Block [12136,12954] at=1/>', '<insert-tree tree=InfixExpression [12227,12234] parent=IfStatement [12223,12940] at=0/>', '<insert-tree tree=Block [12237,12807] parent=IfStatement [12223,12940] at=1/>', '<move-tree tree=IfStatement [11192,11302] parent=IfStatement [12223,12940] at=2/>', '<insert-node tree=ReturnStatement [12915,12922] parent=Block [12856,12940] at=1/>', '<insert-tree tree=VariableDeclarationStatement [7592,7626] parent=Block [7136,8891] at=1/>', '<insert-tree tree=VariableDeclarationStatement [7659,7694] parent=Block [7136,8891] at=2/>', '<insert-node tree=IfStatement [7728,8649] parent=Block [7136,8891] at=3/>', '<insert-tree tree=InfixExpression [7732,7739] parent=IfStatement [7728,8649] at=0/>', '<insert-tree tree=Block [7742,8440] parent=IfStatement [7728,8649] at=1/>', '<insert-node tree=Block [8478,8649] parent=IfStatement [7728,8649] at=2/>', '<move-tree tree=ExpressionStatement [7650,7687] parent=Block [8478,8649] at=0/>', '<delete-node tree=BreakStatement [11278,11284]/>']","0.793787",,,,,,,,,,
"14",,"11","Java","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","ValuesTest.java","161","242","15","0","14","0","1","['<insert-tree tree=FieldDeclaration [600,630] parent=TypeDeclaration [480,8278] at=5/>', '<insert-tree tree=MethodDeclaration [6096,7588] parent=TypeDeclaration [480,8278] at=16/>', '<insert-tree tree=MethodDeclaration [7594,8276] parent=TypeDeclaration [480,8278] at=17/>', '<insert-tree tree=ExpressionStatement [2197,2428] parent=Block [824,4035] at=10/>', '<insert-tree tree=ExpressionStatement [2438,2667] parent=Block [824,4035] at=11/>', '<insert-tree tree=ExpressionStatement [2677,2894] parent=Block [824,4035] at=12/>', '<insert-tree tree=ExpressionStatement [2904,2930] parent=Block [824,4035] at=13/>', '<insert-node tree=StringLiteral: &quot;-jkey=value&quot; [3516,3529] parent=ArrayInitializer [2977,3755] at=21/>', '<insert-node tree=StringLiteral: &quot;-j&quot; [3570,3574] parent=ArrayInitializer [2977,3755] at=22/>', '<insert-node tree=StringLiteral: &quot;key=value&quot; [3576,3587] parent=ArrayInitializer [2977,3755] at=23/>', '<insert-node tree=StringLiteral: &quot;-kkey1=value1&quot; [3628,3643] parent=ArrayInitializer [2977,3755] at=24/>', '<insert-node tree=StringLiteral: &quot;-kkey2=value2&quot; [3685,3700] parent=ArrayInitializer [2977,3755] at=25/>', '<insert-node tree=StringLiteral: &quot;-mkey=value&quot; [3741,3754] parent=ArrayInitializer [2977,3755] at=26/>', '<insert-node tree=StringLiteral: &quot;key=value&quot; [5942,5953] parent=ArrayInitializer [5916,5955] at=3/>', '<update-node tree=NumberLiteral: 3 [4937,4938] label=4/>']","0.801391",,,,,,,,,,
"15","1023","11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","ApplicationTest.java","82","82","1","0","0","0","1","['<update-node tree=SimpleName: hasMultipleArgs [1899,1914] label=hasArgs/>']","0.736498","0.698022","0.768354","0.775975","0.697755","0.712402","0.710755","0.70837","0.704442","0.703025","0.709562"
"16",,"11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","CommandLine.java","211","230","4","0","3","0","1","['<insert-tree tree=ImportDeclaration [2884,2912] parent=CompilationUnit [0,7868] at=1/>', '<insert-tree tree=FieldDeclaration [3815,3878] parent=TypeDeclaration [3041,7867] at=6/>', '<insert-tree tree=MethodDeclaration [7456,7864] parent=TypeDeclaration [3041,7867] at=19/>', '<update-node tree=TextElement: the recognised options/arguments  [3713,3746] label=the recognised options />']","0.74193",,,,,,,,,,
"17",,"11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","GnuParser.java","285","284","37","11","16","7","3","['<update-node tree=SimpleName: processMultipleArgs [6719,6738] label=processArgs/>', '<insert-tree tree=SimpleType [6775,6789] parent=MethodDeclaration [6451,7471] at=6/>', '<insert-node tree=IfStatement [6805,6923] parent=Block [6795,7471] at=0/>', '<move-tree tree=IfStatement [8885,8979] parent=Block [7759,9005] at=7/>', '<insert-tree tree=PrefixExpression [6809,6824] parent=IfStatement [6805,6923] at=0/>', '<insert-node tree=Block [6827,6923] parent=IfStatement [6805,6923] at=1/>', '<move-tree tree=MethodInvocation [8563,8575] parent=IfStatement [8855,8925] at=0/>', '<insert-node tree=ThrowStatement [6841,6913] parent=Block [6827,6923] at=0/>', '<move-tree tree=ExpressionStatement [8850,8872] parent=Block [8037,8156] at=2/>', '<insert-node tree=ClassInstanceCreation [6847,6912] parent=ThrowStatement [6841,6913] at=0/>', '<insert-node tree=InfixExpression [7091,7134] parent=IfStatement [7087,7455] at=0/>', '<move-tree tree=SimpleType [8770,8794] parent=ClassInstanceCreation [6847,6912] at=0/>', '<insert-node tree=InfixExpression [6877,6910] parent=ClassInstanceCreation [6847,6912] at=1/>', '<insert-tree tree=PrefixExpression [7091,7109] parent=InfixExpression [7091,7134] at=0/>', '<insert-node tree=INFIX_EXPRESSION_OPERATOR: &amp;&amp; [7110,7112] parent=InfixExpression [7091,7134] at=1/>', '<move-tree tree=MethodInvocation [6941,6962] parent=InfixExpression [7091,7134] at=2/>', '<insert-node tree=IfStatement [7331,7441] parent=Block [7313,7455] at=0/>', '<update-node tree=SimpleName: processMultipleArgs [8932,8951] label=processArgs/>', '<insert-node tree=StringLiteral: &quot;no argument for:&quot; [6877,6895] parent=InfixExpression [6877,6910] at=0/>', '<insert-node tree=INFIX_EXPRESSION_OPERATOR: + [6896,6897] parent=InfixExpression [6877,6910] at=1/>', '<move-tree tree=MethodInvocation [8890,8911] parent=InfixExpression [6877,6910] at=2/>', '<insert-node tree=PrefixExpression [7335,7355] parent=IfStatement [7331,7441] at=0/>', '<insert-tree tree=Block [7358,7441] parent=IfStatement [7331,7441] at=1/>', '<update-node tree=SimpleName: hasMultipleArgs [8894,8909] label=getOpt/>', '<insert-node tree=PREFIX_EXPRESSION_OPERATOR: ! [7335,7336] parent=PrefixExpression [7335,7355] at=0/>', '<move-tree tree=MethodInvocation [7159,7178] parent=PrefixExpression [7335,7355] at=1/>', '<delete-node tree=ExpressionStatement [7159,7179]/>', '<delete-tree tree=Block [8596,8683]/>', '<delete-tree tree=SingleVariableDeclaration [8703,8739]/>', '<delete-tree tree=InfixExpression [8796,8820]/>', '<delete-node tree=ClassInstanceCreation [8766,8822]/>', '<delete-node tree=ThrowStatement [8760,8823]/>', '<delete-node tree=Block [8742,8837]/>', '<delete-node tree=CatchClause [8696,8837]/>', '<delete-node tree=TryStatement [8592,8837]/>', '<delete-node tree=Block [8578,8989]/>', '<delete-node tree=IfStatement [8558,8989]/>']","0.736883",,,,,,,,,,
"18",,"11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","Option.java","339","395","30","4","22","1","3","['<insert-tree tree=FieldDeclaration [4395,4546] parent=TypeDeclaration [3226,12441] at=9/>', '<insert-tree tree=FieldDeclaration [4555,4639] parent=TypeDeclaration [3226,12441] at=10/>', '<insert-tree tree=FieldDeclaration [4644,4690] parent=TypeDeclaration [3226,12441] at=11/>', '<insert-tree tree=FieldDeclaration [4854,4935] parent=TypeDeclaration [3226,12441] at=14/>', '<insert-tree tree=MethodDeclaration [6104,6150] parent=TypeDeclaration [3226,12441] at=18/>', '<insert-tree tree=MethodDeclaration [6156,6566] parent=TypeDeclaration [3226,12441] at=19/>', '<insert-tree tree=MethodDeclaration [9951,10163] parent=TypeDeclaration [3226,12441] at=33/>', '<insert-tree tree=MethodDeclaration [10170,10378] parent=TypeDeclaration [3226,12441] at=34/>', '<update-node tree=SimpleName: hasMultipleArgs [8973,8988] label=hasArgs/>', '<update-node tree=PrimitiveType: void [10019,10023] label=boolean/>', '<insert-tree tree=IfStatement [7572,7631] parent=Block [7459,7714] at=3/>', '<insert-node tree=SwitchStatement [11296,11697] parent=Block [11286,11703] at=0/>', '<insert-tree tree=InfixExpression [9065,9122] parent=ReturnStatement [9058,9123] at=0/>', '<update-node tree=TextElement: &lt;p&gt;Query to see if this Option can take multiple values&lt;/p&gt; [8805,8864] label=&lt;p&gt;Query to see if this Option can take many values&lt;/p&gt;/>', '<insert-tree tree=ParenthesizedExpression [9870,9936] parent=ReturnStatement [9863,9937] at=0/>', '<insert-node tree=SimpleName: numberOfArgs [11304,11316] parent=SwitchStatement [11296,11697] at=0/>', '<insert-tree tree=SwitchCase [11333,11352] parent=SwitchStatement [11296,11697] at=1/>', '<insert-tree tree=ReturnStatement [11369,11382] parent=SwitchStatement [11296,11697] at=2/>', '<insert-tree tree=SwitchCase [11395,11417] parent=SwitchStatement [11296,11697] at=3/>', '<move-tree tree=ExpressionStatement [10059,10084] parent=SwitchStatement [11296,11697] at=4/>', '<insert-tree tree=ReturnStatement [11476,11488] parent=SwitchStatement [11296,11697] at=5/>', '<insert-node tree=SwitchCase [11501,11509] parent=SwitchStatement [11296,11697] at=6/>', '<insert-tree tree=IfStatement [11526,11616] parent=SwitchStatement [11296,11697] at=7/>', '<insert-tree tree=ExpressionStatement [11633,11658] parent=SwitchStatement [11296,11697] at=8/>', '<insert-tree tree=ReturnStatement [11675,11687] parent=SwitchStatement [11296,11697] at=9/>', '<insert-tree tree=ExpressionStatement [5403,5424] parent=Block [5166,5434] at=1/>', '<delete-tree tree=FieldDeclaration [4395,4518]/>', '<delete-tree tree=FieldAccess [8238,8249]/>', '<delete-tree tree=FieldAccess [9009,9026]/>', '<delete-tree tree=MethodDeclaration [9041,9144]/>']","0.76155",,,,,,,,,,
"19","1027","11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","OptionBuilder.java","238","247","21","8","6","0","7","['<insert-tree tree=FieldDeclaration [3397,3487] parent=TypeDeclaration [2928,8214] at=7/>', '<insert-tree tree=MethodDeclaration [5822,6154] parent=TypeDeclaration [2928,8214] at=18/>', '<update-node tree=SimpleName: hasMultipleArgs [5707,5722] label=hasArgs/>', '<insert-tree tree=ExpressionStatement [3933,3969] parent=Block [3824,3975] at=4/>', '<update-node tree=TextElement: &lt;p&gt;The next Option created can have multiple argument values.&lt;/p&gt; [5552,5617] label=&lt;p&gt;The next Option created can have unlimited argument values.&lt;/p&gt;/>', '<update-node tree=QualifiedName: instance.arg [4532,4544] label=instance.numberOfArgs/>', '<insert-node tree=NumberLiteral: 1 [4510,4511] parent=Assignment [4486,4511] at=2/>', '<update-node tree=QualifiedName: instance.arg [4892,4904] label=instance.numberOfArgs/>', '<insert-tree tree=ConditionalExpression [4876,4921] parent=Assignment [4852,4921] at=2/>', '<update-node tree=QualifiedName: instance.multipleArgs [5736,5757] label=instance.numberOfArgs/>', '<insert-node tree=QualifiedName: Option.UNLIMITED_VALUES [5761,5784] parent=Assignment [5737,5784] at=2/>', '<update-node tree=SimpleName: setMultipleArgs [7662,7677] label=setArgs/>', '<update-node tree=SimpleName: multipleArgs [7679,7691] label=numberOfArgs/>', '<delete-tree tree=FieldDeclaration [3336,3391]/>', '<delete-tree tree=FieldDeclaration [3457,3527]/>', '<delete-tree tree=ExpressionStatement [3947,3959]/>', '<delete-tree tree=ExpressionStatement [3994,4015]/>', '<delete-node tree=BooleanLiteral: true [4547,4551]/>', '<delete-node tree=SimpleName: hasArg [4907,4913]/>', '<delete-node tree=BooleanLiteral: true [5760,5764]/>', '<delete-node tree=SimpleName: arg [7511,7514]/>']","0.746415","0.716619","0.781672","0.817865","0.730611","0.74273","0.736133","0.709596","0.734558","0.717926","0.735345"
"20","1028","11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","OptionBuilderTest.java","151","158","6","0","1","0","5","['<insert-tree tree=MethodDeclaration [4099,4356] parent=TypeDeclaration [163,5489] at=12/>', '<update-node tree=SimpleName: hasMultipleArgs [1306,1321] label=hasArgs/>', '<update-node tree=SimpleName: hasMultipleArgs [2165,2180] label=hasArgs/>', '<update-node tree=SimpleName: hasMultipleArgs [2747,2762] label=hasArgs/>', '<update-node tree=SimpleName: hasMultipleArgs [725,740] label=hasArgs/>', '<update-node tree=SimpleName: hasMultipleArgs [1584,1599] label=hasArgs/>']","0.720136","0.73594","0.810161","0.794344","0.736915","0.745808","0.749102","0.722762","0.739896","0.721744","0.738406"
"21","1029","11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","ParseTest.java","287","284","1","1","0","0","0","['<delete-tree tree=ExpressionStatement [776,895]/>']","0.721357","0.747947","0.810565","0.775957","0.74978","0.777865","0.75829","0.747329","0.740514","0.740001","0.748864"
"22",,"11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","PosixParser.java","328","328","30","5","17","5","3","['<update-node tree=SimpleName: processMultipleArgs [10971,10990] label=processArgs/>', '<insert-tree tree=SimpleType [10636,10650] parent=MethodDeclaration [10312,11332] at=6/>', '<move-tree tree=IfStatement [10428,10608] parent=Block [9356,10306] at=4/>', '<insert-node tree=IfStatement [10666,10784] parent=Block [10656,11332] at=0/>', '<move-tree tree=MethodInvocation [10399,10411] parent=IfStatement [10157,10226] at=0/>', '<insert-tree tree=PrefixExpression [10670,10685] parent=IfStatement [10666,10784] at=0/>', '<insert-node tree=Block [10688,10784] parent=IfStatement [10666,10784] at=1/>', '<insert-node tree=ThrowStatement [10702,10774] parent=Block [10688,10784] at=0/>', '<insert-node tree=ClassInstanceCreation [10708,10773] parent=ThrowStatement [10702,10774] at=0/>', '<insert-node tree=InfixExpression [10952,10995] parent=IfStatement [10948,11316] at=0/>', '<update-node tree=SimpleName: processMultipleArgs [10475,10494] label=processArgs/>', '<insert-tree tree=SimpleType [10712,10736] parent=ClassInstanceCreation [10708,10773] at=0/>', '<insert-node tree=InfixExpression [10738,10771] parent=ClassInstanceCreation [10708,10773] at=1/>', '<insert-tree tree=PrefixExpression [10952,10970] parent=InfixExpression [10952,10995] at=0/>', '<insert-node tree=INFIX_EXPRESSION_OPERATOR: &amp;&amp; [10971,10973] parent=InfixExpression [10952,10995] at=1/>', '<move-tree tree=MethodInvocation [11193,11214] parent=InfixExpression [10952,10995] at=2/>', '<insert-node tree=IfStatement [11192,11302] parent=Block [11174,11316] at=0/>', '<insert-node tree=StringLiteral: &quot;no argument for:&quot; [10738,10756] parent=InfixExpression [10738,10771] at=0/>', '<insert-node tree=INFIX_EXPRESSION_OPERATOR: + [10757,10758] parent=InfixExpression [10738,10771] at=1/>', '<move-tree tree=MethodInvocation [10433,10454] parent=InfixExpression [10738,10771] at=2/>', '<insert-node tree=PrefixExpression [11196,11216] parent=IfStatement [11192,11302] at=0/>', '<insert-tree tree=Block [11219,11302] parent=IfStatement [11192,11302] at=1/>', '<update-node tree=SimpleName: hasMultipleArgs [10437,10452] label=getOpt/>', '<insert-node tree=PREFIX_EXPRESSION_OPERATOR: ! [11196,11197] parent=PrefixExpression [11196,11216] at=0/>', '<move-tree tree=MethodInvocation [11411,11430] parent=PrefixExpression [11196,11216] at=1/>', '<delete-tree tree=IfStatement [7791,7925]/>', '<delete-tree tree=Block [10540,10608]/>', '<delete-node tree=Block [10414,10618]/>', '<delete-node tree=IfStatement [10394,10618]/>', '<delete-node tree=ExpressionStatement [11411,11431]/>']","0.789337",,,,,,,,,,
"23",,"11","Java","apache-commons-cli","16b91ad2b9f5f524b2b07ba4515c65479999f7ee","ValuesTest.java","131","161","61","6","23","8","24","['<insert-tree tree=ImportDeclaration [357,381] parent=CompilationUnit [0,5015] at=1/>', '<move-tree tree=MethodDeclaration [502,732] parent=TypeDeclaration [480,5014] at=5/>', '<insert-tree tree=MethodDeclaration [4388,4783] parent=TypeDeclaration [480,5014] at=13/>', '<insert-tree tree=MethodDeclaration [4789,5012] parent=TypeDeclaration [480,5014] at=14/>', '<insert-tree tree=Javadoc [527,554] parent=FieldDeclaration [527,595] at=0/>', '<update-node tree=SimpleName: testExtraArgs [3386,3399] label=testTwoArgValues/>', '<update-node tree=SimpleName: _cl [758,761] label=_cmdline/>', '<insert-tree tree=ExpressionStatement [1630,1810] parent=Block [789,2979] at=7/>', '<insert-tree tree=ExpressionStatement [1820,2000] parent=Block [789,2979] at=8/>', '<insert-tree tree=ExpressionStatement [2010,2152] parent=Block [789,2979] at=9/>', '<insert-node tree=VariableDeclarationStatement [4080,4128] parent=Block [4070,4382] at=0/>', '<insert-tree tree=ExpressionStatement [4196,4234] parent=Block [4070,4382] at=2/>', '<insert-tree tree=ExpressionStatement [4243,4298] parent=Block [4070,4382] at=3/>', '<insert-tree tree=ExpressionStatement [4307,4376] parent=Block [4070,4382] at=4/>', '<move-tree tree=MethodInvocation [1373,1626] parent=ExpressionStatement [1278,1495] at=0/>', '<move-tree tree=ArrayType [3416,3424] parent=VariableDeclarationStatement [4080,4128] at=0/>', '<insert-tree tree=VariableDeclarationFragment [4089,4127] parent=VariableDeclarationStatement [4080,4128] at=1/>', '<insert-tree tree=ArrayType [4137,4145] parent=VariableDeclarationStatement [4137,4187] at=0/>', '<move-tree tree=METHOD_INVOCATION_RECEIVER [1357,1361] parent=MethodInvocation [1278,1494] at=0/>', '<update-node tree=SimpleName: create [1613,1619] label=addOption/>', '<move-tree tree=METHOD_INVOCATION_ARGUMENTS [1373,1626] parent=MethodInvocation [1278,1494] at=3/>', '<update-node tree=SimpleName: args [3425,3429] label=values/>', '<move-tree tree=MethodInvocation [1373,1574] parent=METHOD_INVOCATION_ARGUMENTS [1294,1492] at=0/>', '<update-node tree=SimpleName: withDescription [1547,1562] label=create/>', '<move-tree tree=METHOD_INVOCATION_ARGUMENTS [1621,1624] parent=MethodInvocation [1294,1492] at=2/>', '<insert-node tree=StringLiteral: &quot;-g&quot; [2556,2560] parent=ArrayInitializer [2199,2699] at=12/>', '<insert-node tree=StringLiteral: &quot;val1&quot; [2562,2568] parent=ArrayInitializer [2199,2699] at=13/>', '<insert-node tree=StringLiteral: &quot;val2&quot; [2570,2576] parent=ArrayInitializer [2199,2699] at=14/>', '<insert-node tree=StringLiteral: &quot;arg3&quot; [2579,2585] parent=ArrayInitializer [2199,2699] at=15/>', '<insert-node tree=StringLiteral: &quot;-h&quot; [2626,2630] parent=ArrayInitializer [2199,2699] at=16/>', '<insert-node tree=StringLiteral: &quot;val1&quot; [2632,2638] parent=ArrayInitializer [2199,2699] at=17/>', '<insert-node tree=StringLiteral: &quot;-i&quot; [2640,2644] parent=ArrayInitializer [2199,2699] at=18/>', '<insert-node tree=StringLiteral: &quot;-h&quot; [2685,2689] parent=ArrayInitializer [2199,2699] at=19/>', '<insert-node tree=StringLiteral: &quot;val2&quot; [2691,2697] parent=ArrayInitializer [2199,2699] at=20/>', '<update-node tree=SimpleName: _cl [2214,2217] label=_cmdline/>', '<update-node tree=SimpleName: _cl [3096,3099] label=_cmdline/>', '<update-node tree=StringLiteral: &quot;arg1&quot; [3447,3453] label=&quot;val1&quot;/>', '<update-node tree=StringLiteral: &quot;arg2&quot; [3455,3461] label=&quot;val2&quot;/>', '<update-node tree=SimpleName: _cl [2479,2482] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2521,2524] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2564,2567] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2612,2615] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2714,2717] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2876,2879] label=_cmdline/>', '<update-node tree=SimpleName: _cl [3199,3202] label=_cmdline/>', '<insert-node tree=SimpleName: Arrays [3966,3972] parent=METHOD_INVOCATION_RECEIVER [3966,3972] at=0/>', '<update-node tree=SimpleName: hasMultipleArgs [1491,1506] label=withDescription/>', '<move-tree tree=METHOD_INVOCATION_ARGUMENTS [1564,1573] parent=MethodInvocation [1294,1440] at=2/>', '<update-node tree=SimpleName: _cl [2756,2759] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2816,2819] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2918,2921] label=_cmdline/>', '<update-node tree=SimpleName: _cl [2978,2981] label=_cmdline/>', '<update-node tree=SimpleName: _cl [3241,3244] label=_cmdline/>', '<update-node tree=SimpleName: _cl [3333,3336] label=_cmdline/>', '<update-node tree=SimpleName: hasArg [1444,1450] label=hasArgs/>', '<delete-node tree=METHOD_INVOCATION_RECEIVER [1373,1574]/>', '<delete-node tree=SimpleName: addOption [1362,1371]/>', '<delete-node tree=MethodInvocation [1357,1628]/>', '<delete-node tree=QualifiedName: java.util.Arrays [3300,3316]/>', '<delete-tree tree=ExpressionStatement [3473,3512]/>', '<delete-tree tree=ExpressionStatement [3521,3582]/>']","0.758267",,,,,,,,,,
"24",,"11","Java","apache-commons-cli","469e71799a438ccb2d0925e50d4bb9dce37cdba2","BugsTest.java","105","157","1","0","1","0","0","['<insert-tree tree=MethodDeclaration [841,2782] parent=TypeDeclaration [450,4906] at=10/>']","0.767535",,,,,,,,,,
"25","1033","11","Java","apache-commons-cli","4cca25d72b216bfc8f2e75e4a99afb608ceb6df8","BuildTest.java","166","166","48","22","22","4","0","['<insert-node tree=ExpressionStatement [2236,2352] parent=Block [2179,2901] at=1/>', '<insert-node tree=ExpressionStatement [2362,2474] parent=Block [2179,2901] at=2/>', '<insert-node tree=ExpressionStatement [2991,3107] parent=Block [2943,3784] at=1/>', '<insert-node tree=ExpressionStatement [3117,3234] parent=Block [2943,3784] at=2/>', '<insert-node tree=MethodInvocation [2236,2351] parent=ExpressionStatement [2236,2352] at=0/>', '<insert-node tree=MethodInvocation [2362,2473] parent=ExpressionStatement [2362,2474] at=0/>', '<insert-node tree=MethodInvocation [2991,3106] parent=ExpressionStatement [2991,3107] at=0/>', '<insert-node tree=MethodInvocation [3117,3233] parent=ExpressionStatement [3117,3234] at=0/>', '<move-tree tree=METHOD_INVOCATION_RECEIVER [2236,2240] parent=MethodInvocation [2236,2351] at=0/>', '<insert-node tree=SimpleName: addOption [2241,2250] parent=MethodInvocation [2236,2351] at=1/>', '<insert-tree tree=METHOD_INVOCATION_ARGUMENTS [2251,2350] parent=MethodInvocation [2236,2351] at=2/>', '<move-tree tree=METHOD_INVOCATION_RECEIVER [2362,2366] parent=MethodInvocation [2362,2473] at=0/>', '<insert-node tree=SimpleName: addOption [2367,2376] parent=MethodInvocation [2362,2473] at=1/>', '<insert-tree tree=METHOD_INVOCATION_ARGUMENTS [2377,2472] parent=MethodInvocation [2362,2473] at=2/>', '<move-tree tree=METHOD_INVOCATION_RECEIVER [2991,2995] parent=MethodInvocation [2991,3106] at=0/>', '<insert-node tree=SimpleName: addOption [2996,3005] parent=MethodInvocation [2991,3106] at=1/>', '<insert-tree tree=METHOD_INVOCATION_ARGUMENTS [3006,3105] parent=MethodInvocation [2991,3106] at=2/>', '<move-tree tree=METHOD_INVOCATION_RECEIVER [3117,3121] parent=MethodInvocation [3117,3233] at=0/>', '<insert-node tree=SimpleName: addOption [3122,3131] parent=MethodInvocation [3117,3233] at=1/>', '<insert-tree tree=METHOD_INVOCATION_ARGUMENTS [3132,3232] parent=MethodInvocation [3117,3233] at=2/>', '<insert-node tree=StringLiteral: &quot;a&quot; [838,841] parent=METHOD_INVOCATION_ARGUMENTS [838,907] at=0/>', '<insert-node tree=StringLiteral: &quot;b&quot; [934,937] parent=METHOD_INVOCATION_ARGUMENTS [934,1002] at=0/>', '<insert-node tree=StringLiteral: &quot;a&quot; [1476,1479] parent=METHOD_INVOCATION_ARGUMENTS [1476,1545] at=0/>', '<insert-node tree=StringLiteral: &quot;a&quot; [1572,1575] parent=METHOD_INVOCATION_ARGUMENTS [1572,1641] at=0/>', '<insert-node tree=StringLiteral: &quot;a&quot; [1724,1727] parent=METHOD_INVOCATION_ARGUMENTS [1724,1727] at=0/>', '<insert-node tree=StringLiteral: &quot;a&quot; [3306,3309] parent=METHOD_INVOCATION_ARGUMENTS [3306,3309] at=0/>', '<delete-node tree=CharacterLiteral: a [838,841]/>', '<delete-node tree=CharacterLiteral: b [934,937]/>', '<delete-node tree=CharacterLiteral: a [1476,1479]/>', '<delete-node tree=CharacterLiteral: a [1572,1575]/>', '<delete-node tree=CharacterLiteral: a [1724,1727]/>', '<delete-node tree=SimpleName: addOption [2241,2250]/>', '<delete-tree tree=METHOD_INVOCATION_ARGUMENTS [2251,2350]/>', '<delete-node tree=MethodInvocation [2236,2351]/>', '<delete-node tree=ExpressionStatement [2236,2352]/>', '<delete-node tree=SimpleName: addOption [2367,2376]/>', '<delete-tree tree=METHOD_INVOCATION_ARGUMENTS [2377,2472]/>', '<delete-node tree=MethodInvocation [2362,2473]/>', '<delete-node tree=ExpressionStatement [2362,2474]/>', '<delete-node tree=SimpleName: addOption [2996,3005]/>', '<delete-tree tree=METHOD_INVOCATION_ARGUMENTS [3006,3105]/>', '<delete-node tree=MethodInvocation [2991,3106]/>', '<delete-node tree=ExpressionStatement [2991,3107]/>', '<delete-node tree=SimpleName: addOption [3122,3131]/>', '<delete-tree tree=METHOD_INVOCATION_ARGUMENTS [3132,3232]/>', '<delete-node tree=MethodInvocation [3117,3233]/>', '<delete-node tree=ExpressionStatement [3117,3234]/>', '<delete-node tree=CharacterLiteral: a [3306,3309]/>']","0.704732","0.707426","0.766368","0.754519","0.710734","0.710534","0.722179","0.704707","0.701245","0.690342","0.70898"
